Date,Open,High,Low,Close,Adj Close,Volume,ticker
2021-03-31 00:00:00-04:00,153.27999877929688,154.49000549316406,152.1199951171875,152.22999572753906,143.93063354492188,16736700,JPM
2021-04-01 00:00:00-04:00,151.89999389648438,153.7899932861328,151.5500030517578,153.7100067138672,145.32997131347656,16561500,JPM
2021-04-05 00:00:00-04:00,154.39999389648438,154.94000244140625,152.60000610351562,153.6199951171875,146.10031127929688,13508000,JPM
2021-04-06 00:00:00-04:00,152.7899932861328,154.27999877929688,151.86000061035156,152.5399932861328,145.0731964111328,13071600,JPM
2021-04-07 00:00:00-04:00,153.10000610351562,155.22999572753906,152.64999389648438,154.92999267578125,147.34617614746094,16903500,JPM
2021-04-08 00:00:00-04:00,154.0,155.50999450683594,152.30999755859375,155.1199951171875,147.5269012451172,12335500,JPM
2021-04-09 00:00:00-04:00,155.80999755859375,157.0399932861328,154.97000122070312,156.27999877929688,148.63011169433594,12122400,JPM
2021-04-12 00:00:00-04:00,155.5800018310547,157.25,155.57000732421875,155.9499969482422,148.31626892089844,12273400,JPM
2021-04-13 00:00:00-04:00,154.75,155.1999969482422,152.42999267578125,154.08999633789062,146.5473175048828,16113600,JPM
2021-04-14 00:00:00-04:00,151.47000122070312,153.8300018310547,150.92999267578125,151.2100067138672,143.8083038330078,19939600,JPM
2021-04-15 00:00:00-04:00,151.25,152.1999969482422,149.32000732421875,152.1699981689453,144.72129821777344,17694100,JPM
2021-04-16 00:00:00-04:00,153.8699951171875,154.50999450683594,152.69000244140625,153.3000030517578,145.79598999023438,13773400,JPM
2021-04-19 00:00:00-04:00,153.4199981689453,153.8800048828125,152.22000122070312,152.64999389648438,145.1778106689453,11900200,JPM
2021-04-20 00:00:00-04:00,151.74000549316406,151.75,148.64999389648438,149.27000427246094,141.96327209472656,13716700,JPM
2021-04-21 00:00:00-04:00,147.7899932861328,150.61000061035156,146.7899932861328,150.5399932861328,143.17108154296875,12236700,JPM
2021-04-22 00:00:00-04:00,150.22999572753906,150.3000030517578,147.25999450683594,147.3699951171875,140.15626525878906,15256100,JPM
2021-04-23 00:00:00-04:00,147.17999267578125,151.1300048828125,146.69000244140625,150.19000244140625,142.83822631835938,14041900,JPM
2021-04-26 00:00:00-04:00,150.77999877929688,152.4600067138672,150.3800048828125,150.55999755859375,143.19009399414062,10799100,JPM
2021-04-27 00:00:00-04:00,150.5,151.57000732421875,150.11000061035156,151.25,143.84632873535156,12821200,JPM
2021-04-28 00:00:00-04:00,152.42999267578125,152.88999938964844,151.39999389648438,152.22999572753906,144.7783660888672,8943700,JPM
2021-04-29 00:00:00-04:00,153.5399932861328,155.27999877929688,153.1999969482422,155.19000244140625,147.5934600830078,12976900,JPM
2021-04-30 00:00:00-04:00,154.10000610351562,154.49000549316406,153.00999450683594,153.80999755859375,146.281005859375,11705100,JPM
2021-05-03 00:00:00-04:00,154.85000610351562,155.47999572753906,153.1300048828125,153.36000061035156,145.85304260253906,11801100,JPM
2021-05-04 00:00:00-04:00,152.8699951171875,155.63999938964844,152.13999938964844,155.47999572753906,147.8692626953125,12977700,JPM
2021-05-05 00:00:00-04:00,156.0,158.27999877929688,154.6300048828125,157.52000427246094,149.80941772460938,10506700,JPM
2021-05-06 00:00:00-04:00,158.07000732421875,160.82000732421875,157.16000366210938,160.69000244140625,152.82424926757812,13542400,JPM
2021-05-07 00:00:00-04:00,157.22000122070312,161.5,157.02000427246094,161.24000549316406,153.34732055664062,14257800,JPM
2021-05-10 00:00:00-04:00,161.5,163.72999572753906,161.1199951171875,161.22000122070312,153.3283233642578,14014300,JPM
2021-05-11 00:00:00-04:00,161.0800018310547,162.38999938964844,158.0399932861328,158.5399932861328,150.77947998046875,15451700,JPM
2021-05-12 00:00:00-04:00,159.61000061035156,160.77999877929688,157.02999877929688,157.4499969482422,149.74282836914062,14381700,JPM
2021-05-13 00:00:00-04:00,158.17999267578125,162.4499969482422,157.67999267578125,161.5,153.59457397460938,15395000,JPM
2021-05-14 00:00:00-04:00,162.38999938964844,164.4499969482422,161.99000549316406,164.00999450683594,155.9817352294922,10584000,JPM
2021-05-17 00:00:00-04:00,163.3699951171875,164.85000610351562,163.02999877929688,164.6699981689453,156.6094512939453,9886800,JPM
2021-05-18 00:00:00-04:00,164.67999267578125,165.5,162.24000549316406,162.35000610351562,154.4029998779297,11098100,JPM
2021-05-19 00:00:00-04:00,161.0,161.17999267578125,158.63999938964844,161.11000061035156,153.2236785888672,13278900,JPM
2021-05-20 00:00:00-04:00,160.8300018310547,161.86000061035156,159.52000427246094,160.8300018310547,152.95738220214844,10426000,JPM
2021-05-21 00:00:00-04:00,161.33999633789062,163.22000122070312,160.94000244140625,162.66000366210938,154.69781494140625,10249000,JPM
2021-05-24 00:00:00-04:00,163.36000061035156,164.22999572753906,162.1199951171875,163.5399932861328,155.53472900390625,9440300,JPM
2021-05-25 00:00:00-04:00,163.85000610351562,165.6999969482422,161.55999755859375,161.85000610351562,153.92745971679688,12609100,JPM
2021-05-26 00:00:00-04:00,163.57000732421875,163.74000549316406,161.30999755859375,161.8300018310547,153.908447265625,13058300,JPM
2021-05-27 00:00:00-04:00,163.9499969482422,164.75,162.57000732421875,164.35000610351562,156.30508422851562,15707500,JPM
2021-05-28 00:00:00-04:00,164.67999267578125,164.94000244140625,163.25999450683594,164.24000549316406,156.2004852294922,10291300,JPM
2021-06-01 00:00:00-04:00,165.8699951171875,166.91000366210938,165.47999572753906,166.0500030517578,157.92189025878906,9445400,JPM
2021-06-02 00:00:00-04:00,167.25999450683594,167.44000244140625,165.52999877929688,166.05999755859375,157.93136596679688,10498600,JPM
2021-06-03 00:00:00-04:00,165.41000366210938,167.25,164.66000366210938,166.1699981689453,158.03599548339844,13354400,JPM
2021-06-04 00:00:00-04:00,166.2100067138672,166.6699981689453,165.02999877929688,166.44000244140625,158.29278564453125,8510800,JPM
2021-06-07 00:00:00-04:00,167.0,167.10000610351562,165.13999938964844,165.66000366210938,157.5509490966797,7267200,JPM
2021-06-08 00:00:00-04:00,164.49000549316406,165.75999450683594,163.16000366210938,165.0,156.92324829101562,10370700,JPM
2021-06-09 00:00:00-04:00,164.13999938964844,164.22000122070312,162.27999877929688,162.94000244140625,154.96412658691406,12377400,JPM
2021-06-10 00:00:00-04:00,164.36000061035156,165.24000549316406,160.30999755859375,160.39999389648438,152.54844665527344,12119400,JPM
2021-06-11 00:00:00-04:00,160.42999267578125,161.1999969482422,159.05999755859375,160.2899932861328,152.44383239746094,13683800,JPM
2021-06-14 00:00:00-04:00,160.14999389648438,160.3300018310547,156.66000366210938,157.57000732421875,149.85699462890625,19917900,JPM
2021-06-15 00:00:00-04:00,156.6999969482422,156.9199981689453,154.1300048828125,155.17999267578125,147.58395385742188,24485500,JPM
2021-06-16 00:00:00-04:00,154.72999572753906,157.6199951171875,153.11000061035156,156.27000427246094,148.62062072753906,25321200,JPM
2021-06-17 00:00:00-04:00,157.10000610351562,157.4600067138672,151.25,151.75999450683594,144.3313751220703,29722400,JPM
2021-06-18 00:00:00-04:00,149.3000030517578,149.6999969482422,147.55999755859375,147.9199981689453,140.67933654785156,43595700,JPM
2021-06-21 00:00:00-04:00,149.0800018310547,151.1999969482422,149.02000427246094,150.42999267578125,143.06646728515625,18664800,JPM
2021-06-22 00:00:00-04:00,150.60000610351562,150.97000122070312,148.66000366210938,150.2100067138672,142.8572540283203,14251200,JPM
2021-06-23 00:00:00-04:00,150.1999969482422,152.0399932861328,150.08999633789062,151.1199951171875,143.72268676757812,12733300,JPM
2021-06-24 00:00:00-04:00,151.9199981689453,153.1199951171875,151.22000122070312,152.50999450683594,145.04464721679688,13733200,JPM
2021-06-25 00:00:00-04:00,152.58999633789062,154.5,151.6699981689453,154.0500030517578,146.50929260253906,15484900,JPM
2021-06-28 00:00:00-04:00,153.6999969482422,154.47999572753906,152.1199951171875,154.3300018310547,146.77557373046875,14125800,JPM
2021-06-29 00:00:00-04:00,155.0,156.30999755859375,153.61000061035156,154.13999938964844,146.59486389160156,14528700,JPM
2021-06-30 00:00:00-04:00,153.75,156.0800018310547,153.7100067138672,155.5399932861328,147.9263153076172,12531000,JPM
2021-07-01 00:00:00-04:00,156.25999450683594,157.13999938964844,155.4199981689453,157.0800018310547,149.39096069335938,10479400,JPM
2021-07-02 00:00:00-04:00,155.9499969482422,156.32000732421875,155.1199951171875,156.02999877929688,149.2474822998047,11424000,JPM
2021-07-06 00:00:00-04:00,155.77999877929688,155.77999877929688,152.35000610351562,153.41000366210938,146.74136352539062,15083400,JPM
2021-07-07 00:00:00-04:00,152.00999450683594,154.27999877929688,151.5500030517578,153.58999633789062,146.9135284423828,12271800,JPM
2021-07-08 00:00:00-04:00,151.61000061035156,152.52999877929688,150.0399932861328,150.94000244140625,144.3787078857422,17834600,JPM
2021-07-09 00:00:00-04:00,153.0500030517578,156.14999389648438,152.5800018310547,155.77000427246094,148.99876403808594,13694500,JPM
2021-07-12 00:00:00-04:00,154.35000610351562,159.16000366210938,153.94000244140625,158.0,151.13182067871094,19940400,JPM
2021-07-13 00:00:00-04:00,156.0500030517578,157.38999938964844,153.5,155.64999389648438,148.88397216796875,22671700,JPM
2021-07-14 00:00:00-04:00,155.9499969482422,157.27999877929688,152.9499969482422,155.1199951171875,148.3770294189453,14622800,JPM
2021-07-15 00:00:00-04:00,153.89999389648438,156.52999877929688,153.6999969482422,155.4600067138672,148.70225524902344,11539300,JPM
2021-07-16 00:00:00-04:00,155.9600067138672,156.27999877929688,151.02000427246094,151.91000366210938,145.30657958984375,14002700,JPM
2021-07-19 00:00:00-04:00,148.5500030517578,149.82000732421875,145.7100067138672,146.97000122070312,140.58131408691406,22172900,JPM
2021-07-20 00:00:00-04:00,146.52000427246094,151.1199951171875,146.3300018310547,149.7100067138672,143.2021942138672,15385200,JPM
2021-07-21 00:00:00-04:00,152.0500030517578,153.64999389648438,151.36000061035156,152.86000061035156,146.21527099609375,12356700,JPM
2021-07-22 00:00:00-04:00,152.8800048828125,153.44000244140625,149.97000122070312,150.92999267578125,144.36915588378906,9913300,JPM
2021-07-23 00:00:00-04:00,151.47999572753906,152.83999633789062,150.25,150.63999938964844,144.09176635742188,9666100,JPM
2021-07-26 00:00:00-04:00,150.19000244140625,151.9600067138672,150.1699981689453,151.64999389648438,145.05787658691406,8208000,JPM
2021-07-27 00:00:00-04:00,150.39999389648438,152.49000549316406,149.8000030517578,151.4499969482422,144.86656188964844,11218700,JPM
2021-07-28 00:00:00-04:00,152.2899932861328,152.77000427246094,150.8800048828125,151.6999969482422,145.105712890625,9217300,JPM
2021-07-29 00:00:00-04:00,153.13999938964844,153.8699951171875,151.91000366210938,153.0,146.3491668701172,9063500,JPM
2021-07-30 00:00:00-04:00,152.5800018310547,153.6699981689453,151.1999969482422,151.77999877929688,145.1822052001953,9805200,JPM
2021-08-02 00:00:00-04:00,152.02999877929688,154.4499969482422,151.07000732421875,151.1699981689453,144.59873962402344,10203200,JPM
2021-08-03 00:00:00-04:00,151.9499969482422,153.32000732421875,149.52000427246094,152.88999938964844,146.24395751953125,10394800,JPM
2021-08-04 00:00:00-04:00,151.25,153.3699951171875,150.91000366210938,151.24000549316406,144.66571044921875,10155000,JPM
2021-08-05 00:00:00-04:00,152.27999877929688,153.69000244140625,152.00999450683594,153.14999389648438,146.49266052246094,9151500,JPM
2021-08-06 00:00:00-04:00,155.19000244140625,157.82000732421875,155.11000061035156,157.5,150.653564453125,13328800,JPM
2021-08-09 00:00:00-04:00,157.52000427246094,158.5500030517578,155.89999389648438,157.3300018310547,150.49095153808594,9516900,JPM
2021-08-10 00:00:00-04:00,156.74000549316406,159.97999572753906,156.30999755859375,159.25999450683594,152.33706665039062,8667000,JPM
2021-08-11 00:00:00-04:00,160.0,161.5,159.0800018310547,161.16000366210938,154.15447998046875,9156500,JPM
2021-08-12 00:00:00-04:00,161.8800048828125,162.3699951171875,160.5500030517578,161.7899932861328,154.75706481933594,8844200,JPM
2021-08-13 00:00:00-04:00,161.7899932861328,162.16000366210938,159.57000732421875,159.97999572753906,153.0257568359375,8980900,JPM
2021-08-16 00:00:00-04:00,158.94000244140625,159.02999877929688,156.77999877929688,158.92999267578125,152.0214080810547,8755800,JPM
2021-08-17 00:00:00-04:00,157.57000732421875,158.86000061035156,155.27000427246094,157.00999450683594,150.1848602294922,9347200,JPM
2021-08-18 00:00:00-04:00,156.30999755859375,158.00999450683594,155.33999633789062,155.5800018310547,148.81704711914062,8065500,JPM
2021-08-19 00:00:00-04:00,153.16000366210938,155.55999755859375,153.00999450683594,154.27999877929688,147.57354736328125,9517700,JPM
2021-08-20 00:00:00-04:00,154.35000610351562,154.89999389648438,153.16000366210938,154.72000122070312,147.9944305419922,6974100,JPM
2021-08-23 00:00:00-04:00,155.3300018310547,157.08999633789062,155.24000549316406,156.6999969482422,149.8883514404297,7934600,JPM
2021-08-24 00:00:00-04:00,157.0,158.5500030517578,156.8699951171875,157.6699981689453,150.81617736816406,7670900,JPM
2021-08-25 00:00:00-04:00,158.50999450683594,161.77999877929688,157.8000030517578,160.9199981689453,153.92491149902344,11335000,JPM
2021-08-26 00:00:00-04:00,162.25999450683594,163.8300018310547,161.14999389648438,161.75,154.71881103515625,11027500,JPM
2021-08-27 00:00:00-04:00,161.75,163.16000366210938,161.25999450683594,163.0500030517578,155.96234130859375,8780200,JPM
2021-08-30 00:00:00-04:00,163.2100067138672,163.49000549316406,159.8800048828125,160.44000244140625,153.46578979492188,7937600,JPM
2021-08-31 00:00:00-04:00,160.44000244140625,161.3699951171875,159.35000610351562,159.9499969482422,152.99708557128906,12340800,JPM
2021-09-01 00:00:00-04:00,160.22000122070312,160.75999450683594,158.97000122070312,159.72000122070312,152.77708435058594,8729900,JPM
2021-09-02 00:00:00-04:00,160.02000427246094,161.61000061035156,159.42999267578125,160.4600067138672,153.4849090576172,8813300,JPM
2021-09-03 00:00:00-04:00,160.38999938964844,160.88999938964844,159.14999389648438,159.49000549316406,152.55706787109375,7959700,JPM
2021-09-07 00:00:00-04:00,159.99000549316406,161.3800048828125,158.9600067138672,159.2100067138672,152.2892303466797,9285600,JPM
2021-09-08 00:00:00-04:00,158.88999938964844,159.5800018310547,158.0399932861328,158.5,151.61012268066406,7852700,JPM
2021-09-09 00:00:00-04:00,158.27000427246094,160.8300018310547,158.0800018310547,159.19000244140625,152.27012634277344,7904300,JPM
2021-09-10 00:00:00-04:00,160.55999755859375,160.72000122070312,157.22000122070312,157.36000061035156,150.51966857910156,8311600,JPM
2021-09-13 00:00:00-04:00,158.52999877929688,160.0500030517578,158.07000732421875,159.86000061035156,152.91099548339844,10052800,JPM
2021-09-14 00:00:00-04:00,160.4499969482422,161.33999633789062,156.25999450683594,157.07000732421875,150.24227905273438,11685600,JPM
2021-09-15 00:00:00-04:00,156.72000122070312,158.69000244140625,156.47000122070312,158.16000366210938,151.28489685058594,11691500,JPM
2021-09-16 00:00:00-04:00,159.41000366210938,160.85000610351562,157.22000122070312,158.08999633789062,151.2179412841797,10880900,JPM
2021-09-17 00:00:00-04:00,157.3800048828125,159.00999450683594,157.0,157.67999267578125,150.8257598876953,25581600,JPM
2021-09-20 00:00:00-04:00,153.88999938964844,154.55999755859375,150.49000549316406,152.9600067138672,146.31092834472656,15819900,JPM
2021-09-21 00:00:00-04:00,153.52999877929688,154.5500030517578,152.5800018310547,152.97999572753906,146.33006286621094,8999900,JPM
2021-09-22 00:00:00-04:00,155.1999969482422,157.25,155.10000610351562,155.91000366210938,149.1326904296875,11236200,JPM
2021-09-23 00:00:00-04:00,158.0,161.7100067138672,157.6699981689453,161.17999267578125,154.17361450195312,12336100,JPM
2021-09-24 00:00:00-04:00,161.44000244140625,163.58999633789062,160.82000732421875,163.0399932861328,155.95274353027344,10102400,JPM
2021-09-27 00:00:00-04:00,165.0,167.39999389648438,164.61000061035156,166.97999572753906,159.72146606445312,13220900,JPM
2021-09-28 00:00:00-04:00,167.6999969482422,169.3000030517578,165.66000366210938,166.0800018310547,158.860595703125,13387900,JPM
2021-09-29 00:00:00-04:00,166.2100067138672,166.89999389648438,165.0399932861328,165.9499969482422,158.73623657226562,7777100,JPM
2021-09-30 00:00:00-04:00,166.9199981689453,166.99000549316406,162.7899932861328,163.69000244140625,156.5745086669922,13161200,JPM
2021-10-01 00:00:00-04:00,164.0,168.3000030517578,163.60000610351562,167.1300048828125,159.86497497558594,11285000,JPM
2021-10-04 00:00:00-04:00,166.97000122070312,170.44000244140625,165.72999572753906,166.9499969482422,159.69277954101562,14120000,JPM
2021-10-05 00:00:00-04:00,167.2100067138672,170.13999938964844,166.6699981689453,168.66000366210938,162.3006134033203,12292900,JPM
2021-10-06 00:00:00-04:00,167.99000549316406,169.10000610351562,166.0,169.02000427246094,162.64703369140625,8692600,JPM
2021-10-07 00:00:00-04:00,171.1999969482422,171.50999450683594,169.5399932861328,170.08999633789062,163.67666625976562,10195400,JPM
2021-10-08 00:00:00-04:00,170.02000427246094,171.33999633789062,169.3000030517578,170.22000122070312,163.8017578125,8190100,JPM
2021-10-11 00:00:00-04:00,170.8000030517578,171.2899932861328,166.4600067138672,166.63999938964844,160.35678100585938,12154700,JPM
2021-10-12 00:00:00-04:00,165.75,166.69000244140625,164.77000427246094,165.36000061035156,159.12501525878906,13032600,JPM
2021-10-13 00:00:00-04:00,164.07000732421875,165.41000366210938,160.60000610351562,161.0,154.92942810058594,22753500,JPM
2021-10-14 00:00:00-04:00,161.75,164.00999450683594,160.05999755859375,163.47000122070312,157.30628967285156,15176800,JPM
2021-10-15 00:00:00-04:00,165.35000610351562,167.1699981689453,164.13999938964844,166.61000061035156,160.32789611816406,14267400,JPM
2021-10-18 00:00:00-04:00,166.47999572753906,168.61000061035156,165.91000366210938,166.5500030517578,160.27017211914062,12672900,JPM
2021-10-19 00:00:00-04:00,167.39999389648438,168.64999389648438,166.5800018310547,168.57000732421875,162.21400451660156,8053900,JPM
2021-10-20 00:00:00-04:00,168.3000030517578,170.8699951171875,167.4600067138672,170.83999633789062,164.3983917236328,8185600,JPM
2021-10-21 00:00:00-04:00,170.75999450683594,171.3300018310547,168.67999267578125,169.5,163.1089324951172,8415200,JPM
2021-10-22 00:00:00-04:00,170.02999877929688,172.08999633789062,169.6999969482422,171.77999877929688,165.30296325683594,8817900,JPM
2021-10-25 00:00:00-04:00,172.7100067138672,172.9600067138672,170.47999572753906,170.94000244140625,164.49462890625,10159200,JPM
2021-10-26 00:00:00-04:00,171.0,172.49000549316406,170.5399932861328,171.39999389648438,164.93727111816406,8015100,JPM
2021-10-27 00:00:00-04:00,170.32000732421875,170.6999969482422,167.33999633789062,167.8300018310547,161.50189208984375,9847000,JPM
2021-10-28 00:00:00-04:00,168.3000030517578,170.50999450683594,167.9600067138672,170.36000061035156,163.93649291992188,7212900,JPM
2021-10-29 00:00:00-04:00,171.17999267578125,172.24000549316406,169.38999938964844,169.88999938964844,163.48422241210938,8140100,JPM
2021-11-01 00:00:00-04:00,172.0399932861328,172.3300018310547,169.00999450683594,169.8000030517578,163.3976287841797,7435500,JPM
2021-11-02 00:00:00-04:00,169.8000030517578,171.69000244140625,168.9199981689453,170.47000122070312,164.0423583984375,7173800,JPM
2021-11-03 00:00:00-04:00,170.1300048828125,171.1300048828125,169.14999389648438,170.52999877929688,164.10008239746094,8402700,JPM
2021-11-04 00:00:00-04:00,170.0,170.1999969482422,166.49000549316406,168.2899932861328,161.94454956054688,9574200,JPM
2021-11-05 00:00:00-04:00,168.89999389648438,170.08999633789062,167.41000366210938,168.0500030517578,161.71360778808594,7975600,JPM
2021-11-08 00:00:00-05:00,169.0500030517578,170.9199981689453,168.74000549316406,169.05999755859375,162.68553161621094,6413700,JPM
2021-11-09 00:00:00-05:00,167.35000610351562,168.47000122070312,166.60000610351562,167.77999877929688,161.4537811279297,7990300,JPM
2021-11-10 00:00:00-05:00,167.4499969482422,168.9499969482422,167.08999633789062,167.6199951171875,161.2998046875,6999200,JPM
2021-11-11 00:00:00-05:00,167.52000427246094,168.67999267578125,166.89999389648438,167.61000061035156,161.29019165039062,5815300,JPM
